TILGANG1,TILGANG2,ANVENDELSE,PRISENHED,TID,INDHOLD
Dansk produktion,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2006,850840.257
Dansk produktion,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2007,917117.855
Dansk produktion,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2008,958554.324
Dansk produktion,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2009,885738.453
Dansk produktion,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2010,892996.668
Dansk produktion,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2011,931393.507
Dansk produktion,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2012,963868.828
Dansk produktion,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2013,952782.128
Dansk produktion,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2014,992280.966
Dansk produktion,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2015,1013711.965
Dansk produktion,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2016,1047499.511
Dansk produktion,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2017,1094446.518
Dansk produktion,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2018,1120777.445
Dansk produktion,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2019,1139526.027
Dansk produktion,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2020,1123718.219
Dansk produktion,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2021,1243331.483
Dansk produktion,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2022,1415343.2689999999
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1967,499.257
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1968,318.765
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1969,354.122
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1970,410.06399999999996
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1971,446.273
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1972,364.45799999999997
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1973,450.33299999999997
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1974,528.15
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1975,551.014
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1976,617.846
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1977,869.572
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1978,1007.474
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1979,755.504
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1980,840.908
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1981,866.441
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1982,930.7529999999999
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1983,853.144
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1984,976.9000000000001
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1985,1224.813
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1986,1336.608
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1987,1196.072
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1988,1047.701
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1989,1339.7259999999999
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1990,881.235
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1991,915.21
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1992,797.261
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1993,1076.8509999999999
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1994,1182.423
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1995,1164.962
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1996,1614.4859999999999
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1997,974.258
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1998,1413.355
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,1999,1366.306
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2000,1239.385
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2001,1361.5720000000001
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2002,1318.743
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2003,1361.518
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2004,1200.835
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2005,1071.5910000000001
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2006,1108.428
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2007,1322.395
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2008,1414.209
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2009,1337.636
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2010,1203.773
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2011,996.978
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2012,1193.57
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2013,1356.802
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2014,1215.147
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2015,1524.774
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2016,1461.042
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2017,1438.879
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2018,1665.74
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2019,1591.296
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2020,1387.212
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2021,1858.472
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2022,1753.747
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1966,317.104
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1967,460.384
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1968,325.314
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1969,367.027
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1970,428.724
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1971,423.421
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1972,397.113
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1973,497.707
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1974,618.3810000000001
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1975,509.718
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1976,807.614
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1977,1110.611
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1978,897.838
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1979,797.203
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1980,902.862
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1981,913.432
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1982,1053.067
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1983,907.8309999999999
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1984,1140.98
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1985,1227.923
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1986,1199.013
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1987,1012.1220000000001
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1988,1056.091
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1989,1356.77
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1990,707.019
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1991,903.582
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1992,744.481
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1993,1154.213
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1994,1487.301
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1995,1362.563
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1996,1504.415
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1997,1114.058
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1998,1254.792
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,1999,1192.836
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2000,1265.271
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2001,1364.452
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2002,1298.1960000000001
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2003,1339.33
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2004,1167.641
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2005,1168.799
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2006,1169.754
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2007,1410.564
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2008,1504.7759999999998
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2009,1269.344
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2010,1278.0069999999998
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2011,1115.383
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2012,1167.146
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2013,1314.994
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2014,1198.933
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2015,1513.403
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2016,1443.209
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2017,1434.3149999999998
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2018,1677.9279999999999
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2019,1598.953
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2020,1441.8829999999998
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2021,1963.53
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2022,1936.353
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1967,182.198
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1968,180.84
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1969,219.739
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1970,262.053
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1971,291.929
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1972,327.759
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1973,424.572
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1974,444.7
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1975,492.125
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1976,591.333
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1977,630.014
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1978,716.977
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1979,864.635
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1980,1047.698
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1981,1241.859
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1982,1223.599
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1983,1534.66
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1984,1766.904
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1985,2104.588
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1986,2097.737
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1987,2335.88
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1988,2293.021
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1989,2696.948
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1990,2585.44
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1991,3220.049
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1992,3986.4139999999998
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1993,4526.452
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1994,4461.667
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1995,5121.209
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1996,5430.320000000001
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1997,5614.539
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1998,6266.343
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,1999,6506.106
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2000,7069.661
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2001,7229.6669999999995
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2002,7963.954
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2003,7319.6849999999995
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2004,8003.668000000001
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2005,8486.595
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2006,9097.017
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2007,10053.969
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2008,9580.846
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2009,8512.194
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2010,8699.903
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2011,9091.492
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2012,9881.633
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2013,10703.198
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2014,11184.613
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2015,11846.455
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2016,11805.573
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2017,12051.819
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2018,12922.377
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2019,13436.617
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2020,13186.610999999999
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2021,13000.797
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2022,14093.233999999999
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Løbende priser,1966,170.583
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Løbende priser,1967,171.2
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Løbende priser,1968,185.173
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Løbende priser,1969,223.333
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Løbende priser,1970,275.23
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Løbende priser,1971,307.227
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Løbende priser,1972,356.94399999999996
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Løbende priser,1973,441.446
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Løbende priser,1974,514.813
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Løbende priser,1975,508.645
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Løbende priser,1976,620.108
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Løbende priser,1977,664.4780000000001
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,Løbende priser,1978,772.11
