TILGANG1,TILGANG2,ANVENDELSE,TID,Pt
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1980,0.6236727424887816
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1981,0.7111526357824384
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1982,0.8291974243777684
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1983,0.8817506236981629
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1984,0.9489142631663312
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1985,0.9436760471066099
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1986,0.8966855839917843
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1987,0.8961189824106328
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1988,0.877173907995474
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1989,0.9157942657292284
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1990,0.9311891852470731
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1991,0.9207228691619584
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1992,0.9089297112506888
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1993,0.8934343826251618
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1994,0.8667848646306555
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1995,0.8332744256941644
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1996,0.8087534492885128
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1997,0.8401775382685938
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1998,0.7953964110642434
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1999,0.7638055258383786
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2000,0.8108418810978273
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2001,0.8089578160685703
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2002,0.7831164021549979
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2003,0.7729661775836707
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2004,0.7968194792695524
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2005,0.835936399102437
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2006,0.8796957331683101
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2007,0.8884268820942807
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2008,0.9318368069979652
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2009,0.8951359443062112
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2010,0.8984613214212916
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2011,0.9834449660783602
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2012,1.0119927227203518
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2013,1.011631121417955
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2014,0.98359146618637
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2015,0.979040414684916
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2016,0.9642389168385891
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2017,0.9995237119399839
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2018,0.9847923986107642
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2019,0.9889458556650855
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2020,1.0
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2021,0.9989891091375614
Import inkl. told,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2022,1.1350308538129068
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1967,0.2428587099012604
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1968,0.19333252221497077
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1969,0.26850748989844603
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1970,0.2663103117538197
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1971,0.2630503293913613
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1972,0.3188154747663176
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1973,0.3751425181593226
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1974,0.3938400654420488
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1975,0.4293764024049299
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1976,0.49678499522551445
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1977,0.5198836724900849
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1978,0.5270979151371993
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1979,0.5696012890016626
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1980,0.6100604531259916
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1981,0.6880156869308998
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1982,0.7550807667614547
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1983,0.7721229928855413
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1984,0.8836977959128958
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1985,0.8292246959802764
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1986,0.6815374288120462
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1987,0.7604162952212177
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1988,0.7860082290860481
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1989,0.8511591670952278
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1990,0.7578977778321658
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1991,0.7028639298318725
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1992,0.7464833596517836
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1993,0.7020458527825078
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1994,0.6837677251668292
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1995,0.678376576952721
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1996,0.7069008273996308
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1997,0.7037921922929946
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1998,0.6349940564755452
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1999,0.6657694519395269
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2000,0.7035677539162433
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2001,0.7233042754178853
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2002,0.6954765524111786
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2003,0.665412298221618
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2004,0.6814069538909807
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2005,0.7319963241215627
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2006,0.7922344586588547
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2007,0.833834001631655
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2008,0.9225670151090061
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2009,0.9140125914491065
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2010,0.9111166866505104
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2011,0.945373449833746
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2012,0.9559644691606607
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2013,0.9651861103514692
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2014,0.939521977010279
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2015,0.923361441071803
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2016,0.9321235328621454
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2017,0.9846600289436707
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2018,0.989304182972411
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2019,1.0172870528325764
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2020,1.0
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2021,0.9795908898609492
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),2022,1.1074428074236604
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1967,0.027327557968257397
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1968,0.02564586209328771
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1969,0.0267218432203733
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1970,0.028499282622855854
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1971,0.030742491906783753
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1972,0.03669154714142519
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1973,0.04248113285117576
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1974,0.047185459139018664
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1975,0.04903652921936534
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1976,0.060980949471007774
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1977,0.06325949035586352
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1978,0.06436835701024163
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1979,0.06966967693849745
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1980,0.0950132217676568
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1981,0.11149510717633196
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1982,0.12365058878578167
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1983,0.13013845536240404
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1984,0.13323992034739798
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1985,0.16550658332331136
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1986,0.16643314222225222
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1987,0.1730998012337584
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1988,0.11331955482850616
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1989,0.2074111068097631
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1990,0.18773047603706952
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1991,0.17784468980154172
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1992,0.21149709955163676
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1993,0.23070394697141466
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1994,0.21906558202257664
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1995,0.20707008367962237
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1996,0.2665041208744037
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1997,0.22106849376653598
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1998,0.18489192005028549
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1999,0.35328146109343495
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2000,0.36256361631828804
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2001,0.3910479413536137
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2002,0.38296732848420023
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2003,0.385687713356127
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2004,0.372840196051946
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2005,0.4060706612966277
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2006,0.4680359894815027
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2007,0.6216218507400799
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2008,0.6110534314651638
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2009,0.5431879711136773
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2010,0.8111579081204082
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2011,0.8299414312438416
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2012,0.7667420348448065
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2013,0.5700575335503091
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2014,0.5919732380913035
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2015,0.5837716384256296
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2016,0.5548682869465756
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2017,0.5734617243255999
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2018,0.5520930437170439
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2019,0.9963271739207953
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2020,1.0
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2021,0.5985245121370776
Import inkl. told,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2022,0.9260007000196203
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1967,0.4483204150931003
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1968,0.44609396021068726
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1969,0.40569017250713235
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1970,0.38988022405808664
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1971,0.39752057620060605
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1972,0.45080925896740304
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1973,0.5639141055436265
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1974,0.6231798905021421
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1975,0.6388431180405237
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1976,0.7330868242560068
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1977,0.7322642646776101
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1978,0.790219731303205
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1979,0.8635478009544661
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1980,0.921918438026501
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1981,1.01047597261737
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1982,1.0927541475104616
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1983,1.0625252890717005
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1984,1.1060441180556133
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1985,1.1153493273344297
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1986,1.072003553083979
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1987,1.011751746112982
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1988,0.9909670998808447
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1989,1.0278293789008677
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1990,1.0705670863738184
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1991,1.0417752607581678
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1992,1.051770404472723
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1993,1.0528077127302824
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1994,1.0604781917005373
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1995,0.9999831580333852
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1996,0.9712208760141321
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1997,1.0072811207655479
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1998,0.950912705415786
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1999,0.9269388398533409
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2000,0.9945609441930185
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2001,0.9805758658876429
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2002,0.9488499801929228
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2003,0.9368100642142099
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2004,0.961213462859281
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2005,0.9372287244178461
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2006,0.9235746440618915
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2007,0.8812791345540736
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2008,0.9259123978974393
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2009,0.8895960138627494
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2010,0.8923389574982098
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2011,0.9715904422504866
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2012,1.0038830770964828
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2013,1.0086716062055778
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2014,0.9902085424166089
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2015,0.9728274248082408
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2016,0.955919045736515
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2017,0.9864180425700155
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2018,0.9767623822688225
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2019,0.9830767981874691
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2020,1.0
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2021,0.9863982922553012
Import inkl. told,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2022,1.1049935707097684
Import inkl. told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1967,
Import inkl. told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1968,
Import inkl. told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1969,
Import inkl. told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1970,
Import inkl. told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1971,
Import inkl. told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1972,
Import inkl. told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1973,
Import inkl. told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1974,
Import inkl. told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1975,
Import inkl. told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1976,
Import inkl. told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1977,
Import inkl. told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1978,
Import inkl. told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1979,
Import inkl. told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1980,
Import inkl. told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1981,
Import inkl. told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1982,
Import inkl. told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1983,
Import inkl. told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1984,
