TILGANG1,TILGANG2,ANVENDELSE,PRISENHED,TID,INDHOLD
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Foregående års priser,2021,239.246
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Foregående års priser,2022,236.88600000000002
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2005,107.831
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2006,95.103
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2007,126.926
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2008,137.18
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2009,116.35799999999999
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2010,43.727
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2011,33.843
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2012,15.98
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2013,14.7
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2014,139.414
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2015,191.552
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2016,198.594
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2017,201.329
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2018,206.80700000000002
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2019,211.286
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2020,230.819
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2021,238.171
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2022,216.75
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2005,11.228
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2006,12.543999999999999
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2007,29.509999999999998
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2008,17.174
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2009,14.106
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2010,7.005
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2011,5.611
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2012,2.408
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2013,1.811
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2014,1.916
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2015,22.597
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2016,28.218
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2017,30.783
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2018,29.899
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2019,25.730999999999998
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2020,24.515
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2021,30.248
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2022,30.917
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2005,12.362
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2006,12.508
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2007,28.677
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2008,17.174
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2009,14.106
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2010,7.005
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2011,5.611
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2012,2.408
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2013,1.811
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2014,22.054
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2015,28.088
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2016,31.352
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2017,29.384
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2018,25.902
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2019,26.375
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2020,28.005
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2021,26.939
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2022,26.288000000000004
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2005,0.039
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2006,0.073
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2007,0.197
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2008,0.209
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2009,0.199
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2010,0.263
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2011,0.278
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2012,0.117
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2013,0.093
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2014,0.053
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2015,0.427
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2016,0.249
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2017,0.256
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2018,0.28400000000000003
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2019,0.10600000000000001
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2020,0.11
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2021,0.085
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2022,0.117
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2005,0.043000000000000003
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2006,0.072
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2007,0.192
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2008,0.253
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2009,0.151
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2010,0.209
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2011,0.11900000000000001
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2012,0.107
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2013,0.043000000000000003
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2014,0.404
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2015,0.42200000000000004
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2016,0.251
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2017,0.164
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2018,0.132
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2019,0.162
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2020,0.091
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2021,0.125
Told,"100040x100050 Anden fødevareindustri (100040, 100050)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2022,0.065
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1967,3165.106
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1968,3267.2960000000003
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1969,3411.6319999999996
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1970,3585.924
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1971,3844.908
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1972,4118.602
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1973,4608.477999999999
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1974,5162.16
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1975,5920.202000000001
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1976,7139.611000000001
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1977,7375.487
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1978,8727.958
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1979,9269.863
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1980,9680.28
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1981,10022.337999999998
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1982,12118.844
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1983,13500.126
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1984,15010.919
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1985,15561.588
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1986,15927.387
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1987,17062.527
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1988,16633.157
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1989,16258.630000000001
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1990,17945.3
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1991,17224.415000000005
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1992,17458.659
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1993,18822.076
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1994,17819.825
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1995,17577.082000000002
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1996,17501.724000000002
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1997,18649.68
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1998,19354.19
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1999,18989.373000000003
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2000,18105.012000000002
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2001,18162.318
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2002,22797.477000000003
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2003,23103.446000000004
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2004,22827.865
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2005,23163.829
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2006,24615.846999999998
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2007,24869.725
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2008,27110.547999999995
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2009,28994.079
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2010,27757.187
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2011,27254.268000000004
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2012,28263.974
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2013,30481.175
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2014,30265.384000000002
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2015,31631.702
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2016,32254.231
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2017,31725.737999999998
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2018,31604.965
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2019,30169.928999999996
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2020,32979.77
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2021,31355.220000000005
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2022,32298.793999999998
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1966,3166.9809999999998
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1967,3238.2160000000003
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1968,3410.8140000000003
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1969,3530.05
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1970,3771.3729999999996
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1971,4008.845
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1972,4550.807
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1973,5687.22
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1974,5891.311
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1975,6507.988
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1976,7494.548000000001
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1977,7938.353999999999
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1978,9071.100000000002
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1979,10063.467
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1980,10738.911
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1981,11447.475
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1982,13282.453000000001
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1983,14564.462000000001
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1984,15340.467
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1985,15472.823
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1986,15650.805
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1987,15995.588
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1988,17271.213000000003
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1989,17261.114
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1990,17681.125000000004
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1991,17334.748000000003
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1992,17908.441
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1993,18452.118000000002
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1994,18312.043999999998
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1995,17862.481
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1996,17744.615
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1997,19062.681999999997
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1998,19030.737
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1999,18851.166999999998
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2000,19151.325
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2001,19303.025
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2002,23037.796
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2003,23105.966
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2004,22859.2
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2005,24091.198
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2006,24756.31
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2007,26576.763000000003
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2008,29707.748
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2009,28317.214
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2010,28132.949
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2011,28721.490999999998
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2012,28755.757999999998
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2013,31116.049
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2014,30395.951
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2015,31489.538
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2016,31173.923000000003
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2017,31926.811
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2018,32042.875000000004
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2019,30388.160000000003
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2020,32459.760000000002
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2021,33049.588
Dansk produktion,Privat,010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2022,39380.071
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1967,372.699
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1968,381.082
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1969,432.916
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1970,462.349
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1971,557.61
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1972,649.549
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1973,703.7800000000001
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1974,823.341
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1975,933.45
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1976,939.79
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1977,970.313
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1978,1116.11
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1979,1330.525
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1980,1377.3020000000001
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1981,1647.089
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1982,1832.224
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1983,1645.003
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1984,1762.0739999999998
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1985,1801.742
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1986,2294.391
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1987,2465.7899999999995
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1988,2584.377
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1989,2567.0280000000002
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1990,3202.505
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1991,3367.129
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1992,2611.0669999999996
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1993,2958.3070000000002
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1994,3546.219
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1995,2536.279
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1996,2649.701
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1997,3162.0360000000005
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1998,3523.4069999999997
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,1999,3573.084
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2000,3580.4640000000004
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2001,3163.734
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2002,3472.7659999999996
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2003,3566.4629999999997
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2004,3286.455
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2005,3470.289
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2006,3530.899
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2007,3795.533
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2008,3912.187
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2009,4662.643000000001
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2010,4149.508
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2011,4433.353999999999
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2012,4046.012
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2013,4362.297
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2014,4476.081999999999
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2015,4630.244
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2016,4858.065
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2017,5737.264000000001
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2018,6195.894
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2019,5667.31
