BEHOLD,BRANCHE,PRISENHED,TID,INDHOLD
P.51g Faste bruttoinvesteringer,26000 Elektronikindustri,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,26000 Elektronikindustri,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,27000 Fremst. af elektrisk udstyr,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,27000 Fremst. af elektrisk udstyr,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,28000 Maskinindustri,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,28000 Maskinindustri,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,29000 Fremst. af motorkøretøjer og dele hertil,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,29000 Fremst. af motorkøretøjer og dele hertil,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,30000 Fremst. af skibe og andre transportmidler,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,30000 Fremst. af skibe og andre transportmidler,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,31320 Møbel- og anden industri,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,31320 Møbel- og anden industri,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,33000 Reparation og installation af maskiner og udstyr,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,33000 Reparation og installation af maskiner og udstyr,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,35000 Energiforsyning,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,35000 Energiforsyning,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,36000 Vandforsyning,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,36000 Vandforsyning,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,"37390 Renovation, affaldsbehandling mv.","2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,"37390 Renovation, affaldsbehandling mv.",Løbende priser,1987,
P.51g Faste bruttoinvesteringer,41430 Bygge og anlæg,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,41430 Bygge og anlæg,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,45000 Bilhandel og -værksteder mv.,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,45000 Bilhandel og -værksteder mv.,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,46000 Engroshandel,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,46000 Engroshandel,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,47000 Detailhandel,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,47000 Detailhandel,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,49000 Landtransport,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,49000 Landtransport,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,50000 Skibsfart,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,50000 Skibsfart,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,51000 Luftfart,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,51000 Luftfart,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,52000 Hjælpevirksomhed til transport,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,52000 Hjælpevirksomhed til transport,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,53000 Post og kurertjeneste,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,53000 Post og kurertjeneste,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,55560 Hoteller og restauranter,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,55560 Hoteller og restauranter,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,58000 Udgivervirksomhed,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,58000 Udgivervirksomhed,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,"59600 Radio- og tv-stationer samt produktion af film, tv, mus","2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,"59600 Radio- og tv-stationer samt produktion af film, tv, mus",Løbende priser,1987,
P.51g Faste bruttoinvesteringer,61000 Telekommunikation,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,61000 Telekommunikation,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,62630 It- og informationstjenester,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,62630 It- og informationstjenester,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,64000 Finansiel virksomhed,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,64000 Finansiel virksomhed,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,65000 Forsikring og pension,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,65000 Forsikring og pension,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,66000 Finansiel service,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,66000 Finansiel service,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,68100 Ejendomsmæglere mv.,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,68100 Ejendomsmæglere mv.,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,"68203 Boliger, husleje i lejeboliger","2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,"68203 Boliger, husleje i lejeboliger",Løbende priser,1987,
P.51g Faste bruttoinvesteringer,"68204 Boliger, ejerboliger mv.","2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,"68204 Boliger, ejerboliger mv.",Løbende priser,1987,
P.51g Faste bruttoinvesteringer,68300 Udlejning af erhvervsejendomme,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,68300 Udlejning af erhvervsejendomme,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,"69700 Advokater, revisorer og virksomhedskonsulenter","2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,"69700 Advokater, revisorer og virksomhedskonsulenter",Løbende priser,1987,
P.51g Faste bruttoinvesteringer,71000 Arkitekter og rådgivende ingeniører,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,71000 Arkitekter og rådgivende ingeniører,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,"72001 Forskning og udvikling, markedsmæssig","2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,"72001 Forskning og udvikling, markedsmæssig",Løbende priser,1987,
P.51g Faste bruttoinvesteringer,"72002 Forskning og udvikling, ikke-markedsmæssig","2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,"72002 Forskning og udvikling, ikke-markedsmæssig",Løbende priser,1987,
P.51g Faste bruttoinvesteringer,73000 Reklame- og analysebureauer,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,73000 Reklame- og analysebureauer,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,74750 Dyrlæger og anden videnservice,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,74750 Dyrlæger og anden videnservice,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,77000 Udlejning og leasing af materiel,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,77000 Udlejning og leasing af materiel,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,78000 Arbejdsformidling og vikarbureauer,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,78000 Arbejdsformidling og vikarbureauer,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,79000 Rejsebureauer,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,79000 Rejsebureauer,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,80820 Rengøring og anden operationel service,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,80820 Rengøring og anden operationel service,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,"84101 Redningskorps mv., markedsmæssig","2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,"84101 Redningskorps mv., markedsmæssig",Løbende priser,1987,
P.51g Faste bruttoinvesteringer,84202 Offentlig administration mv.,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,84202 Offentlig administration mv.,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,"85101 Voksenundervisning mv., markedsmæssig","2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,"85101 Voksenundervisning mv., markedsmæssig",Løbende priser,1987,
P.51g Faste bruttoinvesteringer,"85202 Undervisning, ikke-markedsmæssig","2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,"85202 Undervisning, ikke-markedsmæssig",Løbende priser,1987,
P.51g Faste bruttoinvesteringer,86000 Sundhedsvæsen,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,86000 Sundhedsvæsen,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,87880 Sociale institutioner,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,87880 Sociale institutioner,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,"90920 Kunst, kultur og spil","2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,"90920 Kunst, kultur og spil",Løbende priser,1987,
P.51g Faste bruttoinvesteringer,"93000 Sport, forlystelsesparker og andre fritidsaktiviteter","2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,"93000 Sport, forlystelsesparker og andre fritidsaktiviteter",Løbende priser,1987,
P.51g Faste bruttoinvesteringer,94000 Organisationer og foreninger,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,94000 Organisationer og foreninger,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,95000 Reparation af husholdningsudstyr,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,95000 Reparation af husholdningsudstyr,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,"96000 Frisører, vaskerier og andre serviceydelser","2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,"96000 Frisører, vaskerier og andre serviceydelser",Løbende priser,1987,
P.51g Faste bruttoinvesteringer,97000 Private husholdninger med ansat medhjælp,"2020-priser, kædede værdier",1987,
P.51g Faste bruttoinvesteringer,97000 Private husholdninger med ansat medhjælp,Løbende priser,1987,
P.51g Faste bruttoinvesteringer,Heraf: Offentlig forvaltning og service,"2020-priser, kædede værdier",1987,40147.0
P.51g Faste bruttoinvesteringer,Heraf: Offentlig forvaltning og service,Løbende priser,1987,20550.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",I alt,"2020-priser, kædede værdier",1988,5227533.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",I alt,Løbende priser,1988,2522451.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",01000 Landbrug og gartneri,"2020-priser, kædede værdier",1988,264303.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",01000 Landbrug og gartneri,Løbende priser,1988,127104.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",02000 Skovbrug,"2020-priser, kædede værdier",1988,4276.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",02000 Skovbrug,Løbende priser,1988,1991.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",03000 Fiskeri,"2020-priser, kædede værdier",1988,12924.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",03000 Fiskeri,Løbende priser,1988,9392.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",06090 Råstofindvinding,"2020-priser, kædede værdier",1988,51389.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",06090 Råstofindvinding,Løbende priser,1988,26440.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","10120 Føde-, drikke- og tobaksvareindustri","2020-priser, kædede værdier",1988,68823.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","10120 Føde-, drikke- og tobaksvareindustri",Løbende priser,1988,37306.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",13150 Tekstil- og læderindustri,"2020-priser, kædede værdier",1988,16335.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",13150 Tekstil- og læderindustri,Løbende priser,1988,8735.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",16000 Træindustri,"2020-priser, kædede værdier",1988,8975.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",16000 Træindustri,Løbende priser,1988,3923.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",17000 Papirindustri,"2020-priser, kædede værdier",1988,11483.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",17000 Papirindustri,Løbende priser,1988,6889.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",18000 Trykkerier mv.,"2020-priser, kædede værdier",1988,8669.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",18000 Trykkerier mv.,Løbende priser,1988,5634.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",19000 Olieraffinaderier mv.,"2020-priser, kædede værdier",1988,10560.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",19000 Olieraffinaderier mv.,Løbende priser,1988,5798.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",20000 Kemisk industri,"2020-priser, kædede værdier",1988,26214.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",20000 Kemisk industri,Løbende priser,1988,13889.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",21000 Medicinalindustri,"2020-priser, kædede værdier",1988,20307.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",21000 Medicinalindustri,Løbende priser,1988,10599.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",22000 Plast- og gummiindustri,"2020-priser, kædede værdier",1988,14440.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",22000 Plast- og gummiindustri,Løbende priser,1988,8160.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",23000 Glas- og betonindustri,"2020-priser, kædede værdier",1988,22576.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",23000 Glas- og betonindustri,Løbende priser,1988,12117.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",24000 Fremst. af metal,"2020-priser, kædede værdier",1988,6708.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",24000 Fremst. af metal,Løbende priser,1988,3566.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",25000 Metalvareindustri,"2020-priser, kædede værdier",1988,17925.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",25000 Metalvareindustri,Løbende priser,1988,9889.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",26000 Elektronikindustri,"2020-priser, kædede værdier",1988,12692.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",26000 Elektronikindustri,Løbende priser,1988,7817.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",27000 Fremst. af elektrisk udstyr,"2020-priser, kædede værdier",1988,7161.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",27000 Fremst. af elektrisk udstyr,Løbende priser,1988,4428.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",28000 Maskinindustri,"2020-priser, kædede værdier",1988,36618.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",28000 Maskinindustri,Løbende priser,1988,21538.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",29000 Fremst. af motorkøretøjer og dele hertil,"2020-priser, kædede værdier",1988,2650.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",29000 Fremst. af motorkøretøjer og dele hertil,Løbende priser,1988,1522.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",30000 Fremst. af skibe og andre transportmidler,"2020-priser, kædede værdier",1988,3210.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",30000 Fremst. af skibe og andre transportmidler,Løbende priser,1988,1844.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",31320 Møbel- og anden industri,"2020-priser, kædede værdier",1988,16396.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",31320 Møbel- og anden industri,Løbende priser,1988,9345.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",33000 Reparation og installation af maskiner og udstyr,"2020-priser, kædede værdier",1988,4184.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",33000 Reparation og installation af maskiner og udstyr,Løbende priser,1988,2444.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",35000 Energiforsyning,"2020-priser, kædede værdier",1988,199375.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",35000 Energiforsyning,Løbende priser,1988,87403.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",36000 Vandforsyning,"2020-priser, kædede værdier",1988,11551.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",36000 Vandforsyning,Løbende priser,1988,5232.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","37390 Renovation, affaldsbehandling mv.","2020-priser, kædede værdier",1988,62185.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","37390 Renovation, affaldsbehandling mv.",Løbende priser,1988,26989.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",41430 Bygge og anlæg,"2020-priser, kædede værdier",1988,37639.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",41430 Bygge og anlæg,Løbende priser,1988,22812.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",45000 Bilhandel og -værksteder mv.,"2020-priser, kædede værdier",1988,22519.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",45000 Bilhandel og -værksteder mv.,Løbende priser,1988,14815.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",46000 Engroshandel,"2020-priser, kædede værdier",1988,75862.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",46000 Engroshandel,Løbende priser,1988,50451.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",47000 Detailhandel,"2020-priser, kædede værdier",1988,60447.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",47000 Detailhandel,Løbende priser,1988,39931.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",49000 Landtransport,"2020-priser, kædede værdier",1988,73769.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",49000 Landtransport,Løbende priser,1988,44071.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",50000 Skibsfart,"2020-priser, kædede værdier",1988,75481.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",50000 Skibsfart,Løbende priser,1988,45473.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",51000 Luftfart,"2020-priser, kædede værdier",1988,12432.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",51000 Luftfart,Løbende priser,1988,7015.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",52000 Hjælpevirksomhed til transport,"2020-priser, kædede værdier",1988,30309.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",52000 Hjælpevirksomhed til transport,Løbende priser,1988,14338.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",53000 Post og kurertjeneste,"2020-priser, kædede værdier",1988,10032.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",53000 Post og kurertjeneste,Løbende priser,1988,6960.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",55560 Hoteller og restauranter,"2020-priser, kædede værdier",1988,24756.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",55560 Hoteller og restauranter,Løbende priser,1988,16714.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",58000 Udgivervirksomhed,"2020-priser, kædede værdier",1988,7826.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",58000 Udgivervirksomhed,Løbende priser,1988,5595.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","59600 Radio- og tv-stationer samt produktion af film, tv, mus","2020-priser, kædede værdier",1988,5735.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","59600 Radio- og tv-stationer samt produktion af film, tv, mus",Løbende priser,1988,3695.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",61000 Telekommunikation,"2020-priser, kædede værdier",1988,62876.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",61000 Telekommunikation,Løbende priser,1988,30020.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",62630 It- og informationstjenester,"2020-priser, kædede værdier",1988,6891.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",62630 It- og informationstjenester,Løbende priser,1988,7595.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",64000 Finansiel virksomhed,"2020-priser, kædede værdier",1988,62637.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",64000 Finansiel virksomhed,Løbende priser,1988,39301.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",65000 Forsikring og pension,"2020-priser, kædede værdier",1988,9557.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",65000 Forsikring og pension,Løbende priser,1988,6753.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",66000 Finansiel service,"2020-priser, kædede værdier",1988,9008.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",66000 Finansiel service,Løbende priser,1988,5482.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",68100 Ejendomsmæglere mv.,"2020-priser, kædede værdier",1988,3429.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",68100 Ejendomsmæglere mv.,Løbende priser,1988,2050.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","68203 Boliger, husleje i lejeboliger","2020-priser, kædede værdier",1988,1315875.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","68203 Boliger, husleje i lejeboliger",Løbende priser,1988,460519.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","68204 Boliger, ejerboliger mv.","2020-priser, kædede værdier",1988,1244265.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","68204 Boliger, ejerboliger mv.",Løbende priser,1988,682063.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",68300 Udlejning af erhvervsejendomme,"2020-priser, kædede værdier",1988,162536.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",68300 Udlejning af erhvervsejendomme,Løbende priser,1988,107486.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","69700 Advokater, revisorer og virksomhedskonsulenter","2020-priser, kædede værdier",1988,8472.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","69700 Advokater, revisorer og virksomhedskonsulenter",Løbende priser,1988,5221.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",71000 Arkitekter og rådgivende ingeniører,"2020-priser, kædede værdier",1988,8341.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",71000 Arkitekter og rådgivende ingeniører,Løbende priser,1988,6433.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","72001 Forskning og udvikling, markedsmæssig","2020-priser, kædede værdier",1988,3489.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","72001 Forskning og udvikling, markedsmæssig",Løbende priser,1988,2058.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","72002 Forskning og udvikling, ikke-markedsmæssig","2020-priser, kædede værdier",1988,20511.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","72002 Forskning og udvikling, ikke-markedsmæssig",Løbende priser,1988,9713.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",73000 Reklame- og analysebureauer,"2020-priser, kædede værdier",1988,3016.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",73000 Reklame- og analysebureauer,Løbende priser,1988,1472.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",74750 Dyrlæger og anden videnservice,"2020-priser, kædede værdier",1988,1705.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",74750 Dyrlæger og anden videnservice,Løbende priser,1988,1557.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",77000 Udlejning og leasing af materiel,"2020-priser, kædede værdier",1988,8279.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",77000 Udlejning og leasing af materiel,Løbende priser,1988,7264.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",78000 Arbejdsformidling og vikarbureauer,"2020-priser, kædede værdier",1988,726.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",78000 Arbejdsformidling og vikarbureauer,Løbende priser,1988,726.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",79000 Rejsebureauer,"2020-priser, kædede værdier",1988,386.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",79000 Rejsebureauer,Løbende priser,1988,282.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",80820 Rengøring og anden operationel service,"2020-priser, kædede værdier",1988,9649.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",80820 Rengøring og anden operationel service,Løbende priser,1988,5759.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","84101 Redningskorps mv., markedsmæssig","2020-priser, kædede værdier",1988,1851.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","84101 Redningskorps mv., markedsmæssig",Løbende priser,1988,1302.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",84202 Offentlig administration mv.,"2020-priser, kædede værdier",1988,505536.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",84202 Offentlig administration mv.,Løbende priser,1988,177494.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","85101 Voksenundervisning mv., markedsmæssig","2020-priser, kædede værdier",1988,3758.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","85101 Voksenundervisning mv., markedsmæssig",Løbende priser,1988,2137.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","85202 Undervisning, ikke-markedsmæssig","2020-priser, kædede værdier",1988,281015.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","85202 Undervisning, ikke-markedsmæssig",Løbende priser,1988,96853.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",86000 Sundhedsvæsen,"2020-priser, kædede værdier",1988,84991.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",86000 Sundhedsvæsen,Løbende priser,1988,38068.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",87880 Sociale institutioner,"2020-priser, kædede værdier",1988,88393.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",87880 Sociale institutioner,Løbende priser,1988,37557.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","90920 Kunst, kultur og spil","2020-priser, kædede værdier",1988,74000.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","90920 Kunst, kultur og spil",Løbende priser,1988,25166.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","93000 Sport, forlystelsesparker og andre fritidsaktiviteter","2020-priser, kædede værdier",1988,24641.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","93000 Sport, forlystelsesparker og andre fritidsaktiviteter",Løbende priser,1988,13939.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",94000 Organisationer og foreninger,"2020-priser, kædede værdier",1988,19194.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",94000 Organisationer og foreninger,Løbende priser,1988,12193.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",95000 Reparation af husholdningsudstyr,"2020-priser, kædede værdier",1988,1572.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",95000 Reparation af husholdningsudstyr,Løbende priser,1988,1349.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","96000 Frisører, vaskerier og andre serviceydelser","2020-priser, kædede værdier",1988,3182.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","96000 Frisører, vaskerier og andre serviceydelser",Løbende priser,1988,2773.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",97000 Private husholdninger med ansat medhjælp,"2020-priser, kædede værdier",1988,0.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",97000 Private husholdninger med ansat medhjælp,Løbende priser,1988,0.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Heraf: Offentlig forvaltning og service,"2020-priser, kædede værdier",1988,1019229.0
