ANVENDELSE,TID,P_Mtot,M_tot,P_KL,KL,P_JKL,JKL,P_MDtot,MD_tot,P_MFtot,MF_tot
REST,1994,0.6748450931282645,864082.9324207129,0.534687534187811,1662705.1555329962,0.5342095140376595,1677979.8217948326,0.6472701254456811,670301.9835826026,0.7675824330747955,158904.36485290783
REST,1995,0.6925410143856254,912068.7986405424,0.5433356145227748,1682993.6058951945,0.5433550108039189,1698054.474545772,0.6627294050463147,706513.3875677027,0.7983174629493949,168636.92734795393
REST,1996,0.7001845783685986,951107.7758262522,0.5572504443316629,1699048.8692198168,0.5572619470984783,1714200.616724649,0.6711026378412026,735781.7644532047,0.7945632997403888,176711.81647311972
REST,1997,0.7168718899794536,981114.4666589707,0.5704019418838229,1738002.5590988402,0.5709920553471273,1753357.7951332887,0.6869111269941824,757765.7728121331,0.8056800378065792,183392.0155230057
REST,1998,0.7236883254762265,1017067.5594575129,0.583590327619788,1775587.5814808223,0.5845701771799557,1791202.0178171296,0.6936907733216935,780125.355291469,0.7918083643137703,195034.5790219563
REST,1999,0.7292494572735339,1081882.8346471684,0.603285185104413,1811803.3942485242,0.6046095787079699,1827365.242297638,0.7021555617349611,833471.2760146195,0.7848927768439233,204045.42725438628
REST,2000,0.7558071154042125,1133494.0377503955,0.6148642800651086,1839087.6160461986,0.61649886546066,1853992.727833899,0.7255949692202569,862121.4086864924,0.8369614586826968,224459.01427250972
REST,2001,0.773934887723708,1185092.2688052168,0.6396570489028798,1867997.0730249234,0.6417733184613091,1882721.689442528,0.7449935424074221,904666.277807035,0.8472724743511761,231617.91978463507
REST,2002,0.7812843522172738,1205063.840492957,0.6615377153248184,1876549.655833319,0.6635413357444953,1891342.8290318958,0.7562507758492548,913448.144531488,0.8354010576932202,241600.90430974567
REST,2003,0.7888666192349145,1191577.410021048,0.6787656606149387,1877573.072034518,0.6807279100414421,1892213.9785845913,0.7652476111683103,908460.6653507039,0.8344375274539197,233822.44875219205
REST,2004,0.7998997748769072,1223673.422274216,0.6989829014345892,1882917.6899378053,0.7015836733471323,1897457.452907446,0.7717818759610359,932042.5775796738,0.858258463485282,240993.34268149277
