TILGANG2,ANVENDELSE,TID,P_M,M
01000,REST,2016,0.9596221764621075,3405.414735124769
01000,REST,2017,0.9888960168978572,3527.534323125643
01000,REST,2018,1.0243626916206394,3658.968335570643
01000,REST,2019,1.0620273018133597,3610.186039082029
01000,REST,2020,1.0,3431.115392664384
01000,REST,2021,1.027427609856746,4745.414388637028
01000,REST,2022,1.1799018209344332,4359.348055678131
10120,01000,1967,0.24634252479402413,5777.343290086048
10120,01000,1968,0.24677547439206465,5597.360229531087
10120,01000,1969,0.25096678842242703,5851.574595101073
10120,01000,1970,0.2701852476512437,5835.053925404349
10120,01000,1971,0.27769913155637826,5524.423731505708
10120,01000,1972,0.28944143472950956,5841.584014915602
10120,01000,1973,0.4044459019739032,6214.535606851995
10120,01000,1974,0.4200072040691745,6077.269850492907
10120,01000,1975,0.38456141868241117,7300.190565665541
10120,01000,1976,0.4389210747111096,8194.205952156744
10120,01000,1977,0.5141316952439532,8149.719701936553
10120,01000,1978,0.463623610161524,9362.245691575441
10120,01000,1979,0.4906185254197892,9990.27042925317
10120,01000,1980,0.5743875331499996,9429.986644615667
10120,01000,1981,0.7031712107713618,9027.906841153786
10120,01000,1982,0.7380418822691596,10181.415564765086
10120,01000,1983,0.7814642948906861,10246.930441423397
10120,01000,1984,0.843639583155846,9712.477842419023
10120,01000,1985,0.7208331855770815,9928.047879366419
10120,01000,1986,0.6506611416012196,9976.830592808956
10120,01000,1987,0.5944687474500264,10100.691003405156
10120,01000,1988,0.7036628580921499,8997.285180923074
10120,01000,1989,0.7597122209044628,9251.595932362115
10120,01000,1990,0.6346226440822436,9804.897325747057
10120,01000,1991,0.6334694171094074,9655.894937731111
10120,01000,1992,0.6505811273063414,9452.824153847112
10120,01000,1993,0.6450614603597188,10398.575677940102
10120,01000,1994,0.6209296620549483,10268.857430238539
10120,01000,1995,0.5887380614458202,9755.81651767558
10120,01000,1996,0.6861773227798512,8583.217463918138
10120,01000,1997,0.7365113029375842,8759.758463122282
10120,01000,1998,0.6108227997691803,9382.893960077483
10120,01000,1999,0.545362146706734,8546.823161245737
10120,01000,2000,0.6715471184563648,8459.544124828979
10120,01000,2001,0.7335817753022279,8286.347971834582
10120,01000,2002,0.7353583551323629,13350.495974993986
10120,01000,2003,0.7289129795961353,13872.950681236962
10120,01000,2004,0.730238160686398,14770.48127642706
10120,01000,2005,0.7728002495224788,14142.583170756161
10120,01000,2006,0.7772748573856407,13901.465454677642
10120,01000,2007,0.8866633716736227,14883.59732125776
10120,01000,2008,0.9983628343078743,14605.898593745296
10120,01000,2009,0.8972712405642556,15342.053263308
10120,01000,2010,0.900942732823533,15323.377091511768
10120,01000,2011,0.9710418291748671,14966.899718313263
10120,01000,2012,1.0648802253210443,14337.043455503213
10120,01000,2013,1.1529491773565896,14338.47064643903
10120,01000,2014,1.0831112146424327,14620.934378090258
10120,01000,2015,1.0199060502934902,16017.827184986203
10120,01000,2016,0.980078447226959,16733.23500459715
10120,01000,2017,0.9614454785172896,16286.005754493772
10120,01000,2018,0.996223285447899,16767.057263741397
10120,01000,2019,0.9771803130649775,16092.061771777053
10120,01000,2020,1.0,17223.259809089057
10120,01000,2021,1.0905626233695946,16308.253748099638
10120,01000,2022,1.3533633866166492,16502.331600825946
10120,10120,1967,0.23989592407894608,13041.078492900457
