TILGANG2,ANVENDELSE,TID,P_M,M
010000,100030,2015,0.8871742614321473,14617.486003571465
010000,100030,2016,0.8401959124532957,15413.90801454841
010000,100030,2017,1.047275882060938,15822.472579748166
010000,100030,2018,1.023408545488467,15930.801436269112
010000,100030,2019,0.9812346590064751,16167.954348968846
010000,100030,2020,1.0,16535.52990261086
010000,100030,2021,1.07387998860221,16135.787909222263
010000,100030,2022,1.5015432223892304,16196.84040012723
010000,100040x100050,1967,0.467542303697775,2622.171201068705
010000,100040x100050,1968,0.4482155706863336,2323.91019208407
010000,100040x100050,1969,0.47226136522619294,2297.7739642777424
010000,100040x100050,1970,0.4821984849145664,2633.5131322935213
010000,100040x100050,1971,0.4664959750198494,2604.046527581842
010000,100040x100050,1972,0.5291434778806574,2319.6694436715024
010000,100040x100050,1973,0.611994821653117,2770.9672891879613
010000,100040x100050,1974,0.7618031071294629,2557.1898704973205
010000,100040x100050,1975,0.7587938510474804,2365.2562939423387
010000,100040x100050,1976,0.8131099612646929,2681.428333060918
010000,100040x100050,1977,0.9236351258680193,2683.1332583981552
010000,100040x100050,1978,0.8858202902027092,3273.5203345432788
010000,100040x100050,1979,0.9193892145006938,3059.7377402586017
010000,100040x100050,1980,0.9657493914330159,3056.062436463738
010000,100040x100050,1981,1.0599126038943636,2787.6417935010395
010000,100040x100050,1982,1.1783972800807851,2831.571198408352
010000,100040x100050,1983,1.4105478923868087,2837.7805869125536
010000,100040x100050,1984,1.403708725129785,2713.759158611016
010000,100040x100050,1985,1.3138590078475334,2870.8025630006664
010000,100040x100050,1986,1.2789151580722158,2896.2411487996897
010000,100040x100050,1987,1.2009491888530432,2659.9863486150693
010000,100040x100050,1988,1.242214360906095,2597.0341911107407
010000,100040x100050,1989,1.3078262325128838,2918.200295811532
010000,100040x100050,1990,1.1552732385917108,3118.2437813854453
010000,100040x100050,1991,1.1536507497918165,3261.877179984722
010000,100040x100050,1992,1.1478014058145187,3180.0884829209053
010000,100040x100050,1993,1.0313658344175636,3992.13265107224
010000,100040x100050,1994,1.0047455106466543,4356.5922338212
010000,100040x100050,1995,1.0306827675421268,4470.731516539678
010000,100040x100050,1996,1.0302866387233667,4652.980700181868
010000,100040x100050,1997,1.021342253283449,4919.078447245471
010000,100040x100050,1998,1.016027748689663,4958.873398446196
010000,100040x100050,1999,0.9632827082202043,4971.44201489634
010000,100040x100050,2000,1.0182083973204563,4522.586323022742
010000,100040x100050,2001,1.0084626550665114,4504.619726667177
010000,100040x100050,2002,0.9004463444188814,8186.668477491678
010000,100040x100050,2003,0.899429344150349,9025.870117948558
010000,100040x100050,2004,0.9149940697175524,9038.97581879377
010000,100040x100050,2005,0.6982992249879624,8503.273732231104
010000,100040x100050,2006,0.7154516719888688,8649.963877913242
010000,100040x100050,2007,0.9362586443136311,8595.979911186101
010000,100040x100050,2008,1.1060380512029482,8991.04141612867
010000,100040x100050,2009,1.034419934122278,6783.070615433113
010000,100040x100050,2010,1.0599271167713316,6101.787282389975
010000,100040x100050,2011,1.2110435630761003,5492.679340776419
010000,100040x100050,2012,1.2475567164824912,5983.561410053468
010000,100040x100050,2013,1.1768091635595188,6099.333878875496
010000,100040x100050,2014,1.0253395589990695,6945.794754582668
010000,100040x100050,2015,0.9925002591157814,7634.355066419248
010000,100040x100050,2016,0.9381745162681403,6236.7265892006835
010000,100040x100050,2017,0.9641960354356826,7639.4279934697915
010000,100040x100050,2018,0.9987624323459262,6556.427557483728
010000,100040x100050,2019,1.027903944541695,7711.496686388604
010000,100040x100050,2020,1.0,7563.9689276699655
010000,100040x100050,2021,1.1172892856516745,6396.023215782966
010000,100040x100050,2022,1.475402881148802,6869.914439851334
010000,REST,1967,0.2835026566617328,2923.2688877693577
010000,REST,1968,0.29710627681070095,2316.0241760425038
010000,REST,1969,0.31528390385322047,2383.832912531673
010000,REST,1970,0.32100416068910115,2575.4915240751516
010000,REST,1971,0.3069356314079124,2712.8729678673585
010000,REST,1972,0.3448093052721778,2504.9403366081006
010000,REST,1973,0.3598375237809292,2806.4064154364346
