TILGANG2,ANVENDELSE,TID,tau
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1975,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1976,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1977,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1978,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1979,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1980,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1981,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1982,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1983,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1984,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1985,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1986,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1987,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1988,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1989,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1990,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1991,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1992,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1993,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1994,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1995,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1996,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1997,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1998,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1999,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2000,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2001,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2002,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2003,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2004,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2005,0.05273207990599295
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2006,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2007,-0.04104822100703075
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2008,0.017697515116208994
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2009,-0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2010,0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2011,0.00028727377190462507
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2012,-0.0
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2013,9.777082518576458e-05
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2014,-0.006134969325153374
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2015,-0.0005652911249293386
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2016,0.00010931351114997814
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2017,0.0005404857615782184
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2018,0.007527352297592996
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2019,0.00019887041603691038
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2020,0.0008354218880534671
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2021,0.0010650414922414686
100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2022,0.0005887547836326171
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1967,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1968,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1969,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1970,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1971,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1972,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1973,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1974,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1975,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1976,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1977,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1978,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1979,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1980,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1981,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1982,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1983,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1984,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1985,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1986,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1987,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1988,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1989,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1990,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1991,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1992,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1993,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1994,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1995,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1996,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1997,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1998,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1999,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2000,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2001,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2002,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2003,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2004,0.0
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2005,0.04548693337804136
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2006,0.03308958335515908
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2007,0.03288422000118047
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2008,0.026895810778715553
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2009,0.015559355596062504
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2010,0.005621267375996848
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2011,0.003127131022875927
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2012,0.00032562812473939823
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2013,1.5012566553554745e-05
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2014,0.00015762397510090404
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2015,0.00020134381527014343
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2016,0.00025782457862899127
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2017,0.000310264541146709
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2018,0.0015427656875683523
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2019,0.0006030611002255463
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2020,0.0005426543463284592
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2021,0.0010440176945844622
100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2022,0.0017168706487395193
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1967,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1968,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1969,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1970,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1971,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1972,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1973,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1974,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1975,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1976,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1977,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1978,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1979,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1980,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1981,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1982,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1983,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1984,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1985,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1986,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1987,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1988,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1989,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1990,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1991,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1992,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1993,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1994,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1995,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1996,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1997,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1998,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1999,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2000,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2001,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2002,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2003,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2004,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2005,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2006,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2007,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2008,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2009,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2010,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2011,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2012,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2013,0.00044722719141323787
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2014,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2015,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2016,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2017,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2018,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2019,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2020,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2021,0.0
100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2022,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1967,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1968,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1969,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1970,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1971,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1972,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1973,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1974,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1975,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1976,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1977,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1978,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1979,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1980,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1981,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1982,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1983,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1984,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1985,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1986,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1987,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1988,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1989,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1990,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1991,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1992,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1993,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1994,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1995,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1996,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1997,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1998,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,1999,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2000,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2001,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2002,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2003,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2004,0.0
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2005,0.03287962013675299
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2006,0.0422185021373329
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2007,0.029833963628339566
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2008,0.01931842546930567
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2009,0.020937746411885345
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2010,0.005337418408786232
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2011,0.002042902918083311
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2012,0.0002255141016786706
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2013,1.77470908781821e-05
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2014,0.00015805909032097889
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2015,0.00023206997156525642
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2016,0.0001408669721833466
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2017,0.0002249799392887468
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2018,0.0009568842253742274
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2019,0.00028791511419755075
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2020,0.00040243189594720897
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2021,0.00046793887548438984
100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,2022,0.0019752785920650207
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1967,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1968,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1969,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1970,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1971,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1972,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1973,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1974,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1975,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1976,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1977,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1978,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1979,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1980,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1981,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1982,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1983,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1984,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1985,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1986,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1987,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1988,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1989,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1990,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1991,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1992,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1993,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1994,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1995,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1996,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1997,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1998,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),1999,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),2000,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),2001,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),2002,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),2003,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),2004,0.0
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),2005,0.00030893483681620587
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),2006,0.0002548680181166734
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),2007,0.0002869404324255281
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),2008,0.0005059203147948626
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),2009,0.00030795523543298995
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),2010,6.670296548974712e-05
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),2011,5.337512391444742e-05
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),2012,2.7958606012952096e-05
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),2013,4.6969710591357834e-05
"100040x100050 Anden fødevareindustri (100040, 100050)",010000 Landbrug og gartneri- (Anvendelse),2014,0.0009780793078535686
