ANVENDELSE,TID,TIMELOEN_KR
100030,1996,175.9086662834148
100030,1997,189.2692480191359
100030,1998,196.3677517032551
100030,1999,204.4459531619498
100030,2000,203.31996051611083
100030,2001,200.01691976978017
100030,2002,213.28302885888272
100030,2003,228.9473399214837
100030,2004,240.25456828009487
100030,2005,245.64420582300377
100030,2006,264.47202318653893
100030,2007,278.2966733959449
100030,2008,276.82597270492494
100030,2009,278.3103389973793
100030,2010,286.2603029533722
100030,2011,287.53137933947124
100030,2012,299.1331797628189
100030,2013,295.51926938892603
100030,2014,297.2414867828697
100030,2015,307.801192590713
100030,2016,335.90115644774164
100030,2017,350.1131093232371
100030,2018,360.50274068868583
100030,2019,360.8306841741534
100030,2020,363.84920948616605
100030,2021,384.9727942565653
100030,2022,381.96863780359024
100040x100050,1966,9.174340662019205
100040x100050,1967,10.340809579126082
100040x100050,1968,11.519836679142568
100040x100050,1969,13.161138502913493
100040x100050,1970,14.640232080945303
100040x100050,1971,17.188712895230033
100040x100050,1972,19.31935170281598
100040x100050,1973,23.09002358770724
100040x100050,1974,28.39280834356677
100040x100050,1975,34.36925078441877
100040x100050,1976,38.0443185732328
100040x100050,1977,42.295644307065984
100040x100050,1978,46.71192861675737
100040x100050,1979,52.21277295321354
100040x100050,1980,58.05638705186217
100040x100050,1981,65.07649789962414
100040x100050,1982,70.1052891549602
100040x100050,1983,76.48176760826404
100040x100050,1984,81.3680786187341
100040x100050,1985,85.51131644311971
100040x100050,1986,89.16198381883213
100040x100050,1987,100.2744846124958
100040x100050,1988,106.74041964303886
100040x100050,1989,113.49940919173284
100040x100050,1990,119.92956509005712
100040x100050,1991,122.40786305416727
100040x100050,1992,123.82325245224574
100040x100050,1993,125.54190420706588
100040x100050,1994,129.02280826799716
100040x100050,1995,131.01223469113606
100040x100050,1996,137.71416558045664
100040x100050,1997,143.7204679888657
100040x100050,1998,148.90425298455057
100040x100050,1999,150.4902707275804
100040x100050,2000,157.0376736262776
100040x100050,2001,165.31265797744905
100040x100050,2002,172.65037806361897
100040x100050,2003,185.70060500482592
100040x100050,2004,192.15390316796174
100040x100050,2005,203.32926735119275
100040x100050,2006,212.16379680902173
100040x100050,2007,225.05796750591782
100040x100050,2008,232.87152108756152
100040x100050,2009,244.58882874015748
100040x100050,2010,248.2419219876416
100040x100050,2011,253.7027593553486
100040x100050,2012,255.16575718732835
100040x100050,2013,256.70374231585004
100040x100050,2014,261.13576779026215
100040x100050,2015,258.96083025222384
100040x100050,2016,266.3180028180209
100040x100050,2017,274.22729631551636
100040x100050,2018,284.0166961100142
100040x100050,2019,283.3451544195953
100040x100050,2020,292.93950202825573
100040x100050,2021,294.0570323313341
100040x100050,2022,304.25820256776035
REST,1966,10.924329620420885
REST,1967,12.290829847994148
REST,1968,13.841581030503843
REST,1969,15.733758037186634
REST,1970,17.72343840524188
REST,1971,20.34442430140511
REST,1972,22.847966847891268
REST,1973,26.494247505649533
REST,1974,31.602685902069968
REST,1975,37.79003913929839
REST,1976,42.04802989661753
REST,1977,47.31938447359926
REST,1978,52.51649325713509
REST,1979,57.71886677233339
REST,1980,62.684021243305025
REST,1981,69.87281272978507
REST,1982,78.1047537162777
REST,1983,85.14478128335179
REST,1984,90.23450556737978
REST,1985,95.60455700919337
REST,1986,99.72882733248635
REST,1987,110.52192082083538
REST,1988,118.33930713560882
REST,1989,124.78808596536813
REST,1990,130.99284430594216
REST,1991,136.93258638332813
REST,1992,140.78727800352493
REST,1993,144.2260229773601
REST,1994,149.5814955483937
REST,1995,153.55976718710818
REST,1996,161.05093058803197
REST,1997,163.60231647451374
REST,1998,168.98319156291427
REST,1999,173.44188193778794
REST,2000,178.69624834256297
REST,2001,185.1877511400187
REST,2002,193.44854488718727
REST,2003,200.9227918182872
REST,2004,207.26132385331954
REST,2005,214.57586783879898
REST,2006,221.38503957237512
REST,2007,232.85154840334576
REST,2008,241.67652217515527
REST,2009,250.64407002213167
REST,2010,257.7919096285702
REST,2011,259.1454142409844
REST,2012,266.2198324005196
REST,2013,270.27926828045963
REST,2014,276.8681767662576
REST,2015,283.68515275464097
REST,2016,285.22886760400246
REST,2017,291.2281701187143
REST,2018,301.0809696608653
REST,2019,306.638691275406
REST,2020,321.5198818994621
REST,2021,321.8308648783769
REST,2022,330.8127572047019
