TILGANG1,TILGANG2,ANVENDELSE,PRISENHED,TID,INDHOLD
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,1998,36594.19
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,1999,36128.03
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2000,37139.576
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2001,39451.578
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2002,44337.901
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2003,43431.378
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2004,46087.899000000005
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2005,47237.74799999999
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2006,46561.392
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2007,50564.479
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2008,54544.433
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2009,45587.99
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2010,43804.61
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2011,45979.862
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2012,44709.72
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2013,47514.672999999995
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2014,45196.533
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2015,46485.134000000005
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2016,48624.011
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2017,49512.234
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2018,49654.274000000005
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2019,50274.501
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2020,52160.771
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2021,52317.700000000004
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)","Anvendelse, i alt-(Anvendelse)",Løbende priser,2022,62239.854
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1967,1207.0649999999998
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1968,1268.526
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1969,1187.1399999999999
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1970,1387.082
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1971,1584.5880000000002
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1972,1621.481
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1973,1900.564
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1974,2477.909
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1975,2976.8680000000004
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1976,3278.755
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1977,3931.279
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1978,4605.116
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1979,4986.387
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1980,5728.134
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1981,6684.573
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1982,7662.8279999999995
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1983,8561.114
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1984,9281.384
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1985,11669.818000000001
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1986,11347.554
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1987,10206.661
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1988,9851.827000000001
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1989,11486.241
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1990,12620.203
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1991,13349.077000000001
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1992,12891.149000000001
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1993,13906.01
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1994,12694.999
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1995,14501.184000000001
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1996,14163.546
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1997,15027.564
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1998,14916.722
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,1999,15485.247
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2000,15529.79
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2001,16484.461
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2002,18136.668
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2003,16472.123
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2004,17549.394
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2005,18036.983
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2006,18315.818
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2007,17176.407
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2008,18736.724
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2009,17382.251
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2010,15476.122
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2011,15770.589
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2012,16871.864999999998
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2013,16998.367
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2014,17665.226
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2015,17692.66
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2016,17552.366
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2017,18090.808
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2018,18611.218
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2019,18220.242
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2020,18474.827
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2021,19306.753
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Foregående års priser,2022,20120.213
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1966,1096.807
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1967,1238.846
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1968,1236.373
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1969,1276.074
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1970,1502.338
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1971,1616.223
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1972,1689.7839999999999
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1973,2355.5969999999998
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1974,2901.199
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1975,3102.409
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1976,3399.206
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1977,4208.45
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1978,4760.5470000000005
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1979,5265.313
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1980,6312.652
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1981,7586.762
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1982,8268.212
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1983,8935.387
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1984,10409.286
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1985,11191.189
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1986,10833.779
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1987,10235.960000000001
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1988,9853.087
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1989,12065.451000000001
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1990,12431.385
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1991,13428.422
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1992,13233.970000000001
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1993,13686.537
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1994,12700.899000000001
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1995,14749.433
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1996,14400.426
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1997,15040.623
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1998,14416.621
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,1999,15160.876
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2000,15659.218
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2001,16896.664
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2002,18451.998
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2003,16426.097
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2004,17327.403
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2005,17615.746
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2006,18465.635
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2007,18432.185
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2008,20284.487
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2009,16871.323
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2010,16237.758
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2011,16830.294
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2012,16962.519
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2013,17117.695
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2014,16951.505
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2015,17197.599
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2016,17679.35
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2017,17927.482
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2018,17820.062
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2019,18213.639000000003
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2020,18839.879999999997
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2021,20087.942
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Eksport - (Anvendelse),Løbende priser,2022,22978.354
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1967,14.141000000000002
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1968,13.974
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1969,14.644
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1970,16.852
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1971,18.477
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1972,17.561999999999998
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1973,18.846
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1974,23.752
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1975,27.598999999999997
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1976,30.49
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1977,33.309
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1978,37.786
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1979,41.186
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1980,40.78
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1981,41.632999999999996
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1982,53.045
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1983,67.17399999999999
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1984,73.477
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1985,92.474
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1986,102.136
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1987,112.697
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1988,122.097
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1989,128.738
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1990,127.19200000000001
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1991,121.648
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1992,126.649
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1993,130.683
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1994,155.18
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1995,194.88500000000002
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1996,201.769
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1997,190.846
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1998,204.852
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1999,201.76999999999998
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2000,307.679
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2001,453.567
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2002,435.719
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2003,120.425
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2004,195.889
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2005,100.75800000000001
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2006,97.619
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2007,357.26800000000003
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2008,352.598
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2009,324.96999999999997
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2010,254.56900000000002
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2011,272.10699999999997
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2012,354.879
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2013,329.18
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2014,307.375
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2015,296.219
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2016,291.126
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2017,336.44399999999996
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2018,342.62
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2019,262.812
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2020,240.035
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2021,278.616
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2022,361.61800000000005
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Løbende priser,1966,12.974
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Løbende priser,1967,14.871
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Løbende priser,1968,14.421
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Løbende priser,1969,15.788
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Løbende priser,1970,18.747
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Løbende priser,1971,20.126
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Løbende priser,1972,19.68
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Løbende priser,1973,23.751
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Løbende priser,1974,28.622999999999998
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Løbende priser,1975,30.411
Dansk produktion,"100040x100050 Anden fødevareindustri (100040, 100050)",Faste bruttoinvesteringer ialt - (Anvendelse),Løbende priser,1976,32.772999999999996
