TILGANG1,TILGANG2,ANVENDELSE,TID,Xt
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1978,241.61426008597172
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1979,217.40271197828363
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1980,93.61333265499921
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1981,82.63268075014757
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1982,85.52386006580923
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1983,141.12484826150947
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1984,67.77407302767347
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1985,80.86594265780853
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1986,97.99161851710828
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1987,78.51166357713419
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1988,56.39984679962097
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1989,40.93758812286143
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1990,58.89469659424352
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1991,208.98993880934515
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1992,81.30459424291153
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1993,73.72339346065336
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1994,111.86370468787021
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1995,161.50361444699985
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1996,156.6760753099776
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1997,106.22595134053857
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1998,71.43871192032148
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),1999,92.850673656038
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2000,123.36444321484132
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2001,85.37702665356687
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2002,107.6830641219099
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2003,85.87383594532055
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2004,78.76409652683547
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2005,89.44467373880074
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2006,114.50063761366845
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2007,79.97355331104744
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2008,107.39756690481973
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2009,135.57060674714563
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2010,155.4394393680064
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2011,154.97733676803506
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2012,182.7502594999575
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2013,158.3979077128246
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2014,153.12253916949774
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2015,167.58957463412162
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2016,178.80421018497367
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2017,167.14223039301402
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2018,150.65708472837426
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2019,111.01994152554639
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2020,81.461
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2021,79.772
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),2022,64.68454819233287
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1967,0.37708099798499317
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1968,0.35693163168045156
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1969,0.4365350891055882
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1970,0.5107910578709717
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1971,1.0064475658790997
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1972,0.9088395045330662
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1973,0.570571886253943
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1974,0.6771839342045068
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1975,0.872184543530412
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1976,1.519186895822063
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1977,1.8054692264125318
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1978,1.7839755451457158
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1979,1.895968937009651
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1980,2.843416303832604
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1981,3.239322532248186
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1982,3.566429648661724
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1983,3.4948769145938203
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1984,26.613508190428632
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1985,33.816462345820966
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1986,47.307017672056936
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1987,33.92080302835962
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1988,33.163150951734174
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1989,37.303376522923145
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1990,32.66095390415647
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1991,29.552828688359558
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1992,29.022439473546036
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1993,45.929272096969406
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1994,83.33225993588032
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1995,91.78682458883951
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1996,35.89799092599072
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1997,23.664518724153094
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1998,23.938042455918918
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),1999,37.13092047834246
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2000,34.851865810788304
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2001,41.77256953736424
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2002,24.581434568011705
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2003,39.8139709444257
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2004,49.05615661875339
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2005,44.871454009985996
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2006,45.12385049921265
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2007,48.54959354552491
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2008,51.75531638817092
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2009,60.82537027693976
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2010,49.12451029450709
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2011,47.37233217947672
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2012,60.02711168569389
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2013,50.98464999352501
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2014,49.62900740944527
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2015,54.36134331315955
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2016,52.81897167076843
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2017,54.158441366111944
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2018,60.61937697808166
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2019,66.06867307867834
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2020,86.821
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2021,30.200000000000003
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),2022,30.926956193828172
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1967,1325.8376857934657
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1968,912.2801256549056
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1969,949.4879598369145
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1970,1187.7452198972476
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1971,1105.412908369052
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1972,852.6365507791946
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1973,1133.0526598627991
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1974,1083.6127347292445
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1975,940.3452600521641
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1976,1116.6514924879648
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1977,938.0572652950436
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1978,1291.7333478873093
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1979,1271.2217398469193
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1980,1084.3446983867868
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1981,804.1674979452263
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1982,802.5427513872154
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1983,776.7967508831964
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1984,689.6513578635966
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1985,709.7533121738364
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1986,658.472891708386
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1987,525.2203163629309
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1988,398.47114558012
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1989,315.11690382263436
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1990,454.55325930929877
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1991,516.125752059487
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1992,625.2821291551419
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1993,749.1931805420398
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1994,971.1497602314154
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1995,1169.2859848578532
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1996,1129.5085574581803
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1997,1282.8311534939874
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1998,1512.025022586294
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1999,1551.2760062739542
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2000,1606.135571287311
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2001,1700.5640504339933
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2002,2583.0156595319777
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2003,2789.246785095616
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2004,2327.460724722716
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2005,2071.8848962844722
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2006,2690.740018441648
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2007,2464.3982172837973
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2008,3479.6862530093217
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2009,2094.156174910492
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2010,1906.247827025841
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2011,1752.5947700250283
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2012,1625.5906824327649
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2013,1822.3328522743618
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2014,1713.1280617600346
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2015,1922.3766560189865
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2016,1629.7226073885238
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2017,1996.473686557848
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2018,2066.3286625218198
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2019,2340.155255158852
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2020,1905.874
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2021,1258.5049999999999
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2022,1343.0154486483432
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1967,6542.215546813641
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1968,6359.970260710709
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1969,5942.313600295967
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1970,6709.805599016178
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1971,7210.878109889168
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1972,6599.531095682775
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1973,6871.779189590019
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1974,7014.89024560039
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1975,6366.610245201077
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1976,6905.483182060755
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1977,6951.376171252308
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1978,7410.63550386419
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1979,7650.810039388037
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1980,7163.856591755786
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1981,7452.137895725539
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1982,6942.280054401682
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1983,7219.233265899953
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1984,5852.581803096615
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1985,6095.401814186662
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1986,6294.753171786828
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1987,6406.023860907275
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1988,6841.496168623827
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1989,6832.33572050478
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1990,5989.136460428411
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1991,6202.870122054817
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1992,6776.115608166647
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1993,6714.541055619128
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1994,6942.20594837266
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1995,6829.3388516774685
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1996,7163.224707969106
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1997,7367.192199488726
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1998,8258.66550264092
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1999,8299.737906842665
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2000,8804.330270218712
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2001,8832.807552090386
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2002,9265.676460730177
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2003,9537.653616369113
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2004,9411.344493056704
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2005,8851.404224725015
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2006,9869.757320903727
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2007,10138.300999407797
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2008,11145.416568669763
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2009,8937.404348433382
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2010,9364.505326518994
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2011,8743.90424146771
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2012,8574.724882868044
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2013,9324.707362097692
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2014,11024.621978609199
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2015,11657.14569895679
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2016,11757.776833087944
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2017,13414.497878478383
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2018,14245.037529401458
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2019,14377.149859758092
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2020,12578.005
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2021,11961.857
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2022,11230.155589412529
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1967,924.7574775383124
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1968,823.9344079446731
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1969,742.2935216395497
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1970,999.8456924547395
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1971,791.8906030193365
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1972,901.7796512167635
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1973,1656.9757143016218
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1974,1942.9098795740929
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1975,1299.2963313457433
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1976,1574.112932929686
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1977,2065.2877390865406
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1978,1811.5971112410289
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1979,2603.5508959294184
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1980,2371.1859286400754
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1981,2993.61351744413
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1982,2990.528828676959
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1983,3255.1724103869315
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1984,1189.5041918860097
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1985,1471.3953557340633
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1986,1132.3127648819886
